12542,iui,25,11269735,11269734
12544,docvariable,5
12552,voicemail,54,23757535,23757534
12555,jungledisk,4
12556,google-feed-api,98,13407105,13407104
12557,authoring,31,21787143,21787142
12559,name-mangling,145,5405728,5405727
12563,yui-datatable,114,10202408,10202407
12564,phalanger,37,5277491,5277490
12565,keyboard-layout,115
12566,wmdc,18
12567,activesync,180,3625161,3620873
12575,cider,37
12576,multiple-tables,453,11159894,11159893
12577,soap-client,912,11191930,11191929
12589,object-test-bench,7
12590,representation,146
12591,submitchanges,87
12594,logical,269,19610361,19610359
12595,cpu-usage,1129,10754092,10754091
12596,stackoverflowexception,285,5677132,5677131
12598,jvm-hotspot,251,9414409,9414408
12600,producer-consumer,533,8488475,8488474
12601,hobbitmon,5
12607,worksheet-function,450,3625164,3625163
12611,tcpdump,394,9974331,9974330
12612,onkillfocus,5
12613,overrides,70,6401921,6401920
12616,urlbinding,7
12618,hibernate3,86,23913326,23913325
12619,tomcat5.5,236,9983055,9983054
12620,geospatial,1401,8308878,8308877
12625,adapter,2193,8450327,8450326
12626,reset,1109,9438308,9438307
12635,rostering,13
12636,hibernate-tools,133,5307238,5307237
12638,edge,349,23899381,23899380
12640,format-conversion,23
12643,jsdt,51,12491408,12491407
12644,specification,154,21441287,21441286
12645,ps,261,13080235,13080234
12646,commodity,3
12647,setup.exe,22,10551003,10551002
12655,geometry-slice,2
12656,triangle-generation,12
12657,transcoding,167,7658980,7658979
12658,character-encoding,7754,5826656,5826655
12660,mod-dav-svn,50,16999943,16999942
12661,srcsrv,6
12662,interference,34
12663,magnetic,44,23407465,23407464
12664,robustness,76,9567499,9567498
12667,http-authentication,376,12310026,12310025
12668,mv,207,15223818,15223817
12669,prefix,513,12129232,12129231
12674,preferences,1154,19812392,19812391
12678,cmdb,14,17242657,17242656
12686,qt-contextmenu,4
12687,preview,843,13426947,13426946
12688,detect,671,12189681,12189680
12689,back,842,13754911,13754910
12690,httpforbiddenhandler,20
12692,interstitial,183,22126628,22126627
12696,negative-lookbehind,70,25708581,25708580
12698,activator,182,10104464,10104463
12699,missingmethodexception,58,24043545,24043544
12705,translate,718,13953957,13953956
12709,statement-modifiers,4
12710,interpolate,123,19524466,19524465
12713,w32,6
12714,change-data-capture,55
12718,role,270
12720,morse-code,45
12721,raw-sockets,213,14255637,14255636
12722,clover,98,5868078,5868077
12724,webservice-client,786,14406272,14406271
12725,special-characters,2285,7020903,7020902
12726,qunit,685,5127205,5127204
12727,devpartner,17,5594857,5594856
12729,cfinput,15
12730,cfform,47,19468568,19468567
12731,counters,108
12736,zend-studio,434,5122560,5122559
12737,edt,49,7086279,7086278
12745,test-project,15
12746,freetexttable,29
12752,firefox-addon,4584,3648105,3648104
12755,jml,23,6402956,6402955
12758,luasocket,85,11981401,11981400
12759,passive-mode,30,22932230,22932229
12762,decoder,187,23150889,23150888
12764,variable-scope,1855,9765960,9765959
12765,add-references-dialog,14
12766,pdostatement,33,21243263,21243262
12767,common-library,7
12770,np-hard,77,6779832,6779831
12772,font-size,1288,14163670,14163669
12773,system-font,14
12774,jdk1.4,58,8350793,8350792
12775,python-2.x,647,8350910,8350909
12779,c10k,28,5952801,5952800
12780,opcode,208,21460116,21460115
12781,nspredicateeditor,42,24852320,24852319
12785,referential-transparency,44,5772890,5772889
12788,identifiers,48
12793,memento,31,9588680,9588679
12797,serialscroll,39
12798,scrollto,553,9844972,9844971
12801,document-oriented-db,60
12809,unison,30,5769098,5769097
12813,archetypes,140,9250181,9250180
12814,http-compression,193,8193861,8193860
12815,deflate,263,9147594,9147593
12819,parameter-spoofing,2
12821,version-detection,26
12824,freetype,233,8287562,8287561
12826,request-queueing,9
12828,backtrace,187,21283389,21283388
12829,fixtures,544,20229678,20229677
12830,minimization,110,25615977,25615976
12832,http-status-codes,636,7003135,7003134
12834,perltk,75,5552519,5552518
12839,lightning,17,7234669,7234668
12840,document-management,102,20828004,20828003
12845,binaries,82,19367910,19367909
12846,roulette-wheel-selection,25
12847,exploratory,9,20654362,20654361
12848,business-rules,218,25342003,25342002
12849,variable-names,70
12850,class-names,20
12851,gqlquery,91
12852,header-files,1416,7074579,7074578
12853,external-dependencies,28
12859,subtraction,288,22076374,22076373
12860,stream-processing,16
12861,brute-force,340,11078819,11078818
12862,binary-search,744,7265360,7265359
12863,eol,175,5825657,5825656
12870,abuse,24,19608344,19608343
12874,connection-leaks,27
12877,archiving,122
12878,opencms,110,9172680,9172679
12880,microchip,251,5321121,5321120
12881,pic,673,5126464,5126463
12882,7bit,13,15079934,15079933
12884,confirmation,301,16196083,16196082
12885,cube,536,8486287,8486286
12886,interval-tree,35,16666098,16666097
12888,data-integrity,168
12891,tab-completion,176,8916665,8916664
12892,xcodebuild,543,6153976,6153975
12893,totals,102
12894,codec,684,7515183,7515182
12895,file-rename,462,6287974,6287973
12897,intraweb,81,12670833,12670832
12898,excel-2003,636,6210516,6210515
12901,advanced-queuing,37
12902,iostat,35,10003648,10003647
12904,openmoko,2
12906,phone,394,15620278,15620277
12907,wcf-binding,1242,9766329,9766328
12909,gnash,7
12912,windows-mobile-5.0,99,25006606,25006605
12914,pane,90
12917,abstract-syntax-tree,549,4003231,4003230
12920,misv,3
12921,panes,23
12926,jcarousel,586,5452661,5452660
12929,hsqldb,1260,6041937,6041936
12931,openoffice-writer,140,8037523,8037522
12936,spsite,33,21133048,21133047
12938,subnet,245,14255154,14255153
12939,ngrep,9,10003823,10003822
12945,rsl,58,18638302,18638301
12947,modelsim,168,10593781,10593780
12948,ultraseek,2
12952,screensaver,315,16483324,16483323
12953,perspectives,31
12954,properties.settings,27
12955,rdbms-agnostic,27
12956,xlib,496,6099642,6099641
12957,icccm,6,7296328,7296327
12958,fiddler,1142,4968678,4968677
12960,mean,493,12089341,12089340
12963,off-screen,66
12968,design-view,33,9810047,9810046
12970,httplistener,237,8022017,8022016
12980,args,226,21708273,21708272
12981,variadic-functions,279,7823339,7823338
12988,scatter-plot,570,11221695,11221694
12994,presentation-layer,69
12999,law,58
13000,ownerdrawn,72
13001,python-egg-cache,10
13003,key-value,928,8360851,8360850
13005,multiple-browsers,41
13007,man,152,10567632,10567631
13009,sheet,129,11378036,11378035
13012,units-of-measurement,264,12310506,12310505
13014,otp,290,4841333,4841332
13018,fifo,396,9297319,9297318
13019,multimap,359,11215339,11215338
13022,bulk-mail,18,25708746,25708745
13023,crawl,174,14529135,14529134
13031,cartesian-product,207,9168816,9168815
13032,against,48
13035,file-not-found,150,10906976,10906975
13037,getline,637,17744839,17744838
13038,wt,100,5667737,5667736
13039,sqlbuilder,11
13043,imperative-programming,64,12310444,12310443
13044,javascript-framework,923,7965507,7965506
13045,mysql++,70,5005918,5005917
13047,stm32,301,9185546,9185545
13048,mdf,214,11522460,11522459
13052,ramaze,43,5130475,5130474
13053,rapaste,2
13055,textpad,69,17334767,17334766
13056,break,833,16648513,16648512
13057,phpdoctrine,22
13058,user-tracking,52
13059,cross-domain,3630,6603806,6603805
13064,mjpeg,238,10541636,10541635
13066,relocation,72,7718297,7718296
13071,risk-management,23,10916170,10916169
13072,stdstring,389,7799762,7799761
13073,help-authoring,17
13077,onload,1164,9857783,9857782
13079,editline,7
13080,getmethod,52,12417523,12417522
13082,scriptable,15
13084,uxtheme,19
13085,compiled-language,16,23620523,23620522
13089,gawk,388,8065213,8065212
13090,image-viewer,32,20432539,20432538
13091,git-stash,138,5786678,5786677
13093,namevaluecollection,74,20895932,20895931
13094,statusbar,1092,9057164,9057163
13097,lightbox2,244,11548644,11548643
13099,dx,43,7605608,7605607
13100,jquery-corner,3
13101,externals,60
13103,programmers-notepad,15,16102886,16102885
13104,fingerprint,372,16464153,16464152
13106,uname,25,12382746,12382745
13109,irony,47,7098866,7098865
13110,plugin-system,7
13117,domaincontroller,77,16388336,16388335
13121,picturebox,1312,9788576,9788575
13123,satellite,66,23042291,23042290
13125,webbrowser-control,2881,5923522,5923521
13129,partial-application,76,5863522,5863521
13130,selection-object,3
13132,user-authentication,205,9309041,9309040
13136,hibernation,21,5037787,5037786
13138,jpanel,4097,6098199,6098198
13139,jframe,4772,5628433,5628432
13141,suppress,88
13142,pastie,6
13143,asp.net-mvc-beta1,8
13147,ispell,33,12962384,12962383
13148,custom-build-step,46
13149,clistctrl,122,17304163,17304162
13150,tapandhold,11
13151,utils,35
13152,utilization,55
13153,programdata,23
13154,folder,2659,5840356,5840355
13156,pastebin,70
13157,comexception,114,12404943,12404942
13160,msvcr90d.dll,10
13162,jmock,203,5598943,5598942
13169,journal,64
13170,spring-board,9,12416946,12416945
13172,activeperl,109,5398098,5398097
13176,protected-mode,75,22396944,22396943
13178,lvm,71,16569052,16569051
13183,substr,522,9144374,9144373
13184,contract,129
13186,webarchive,42,11694318,11694317
13189,usenet,18,12382860,12382859
13190,sniffer,127
13191,nsevent,115
13199,istorage,10
13200,structured-storage,8
13201,relational-database,2843,6346364,6346363
13203,system-views,12
13207,dbx,75,9262380,9262379
13208,datafeed,47
13210,orbited,46,6478824,6478823
13211,queryanalyzer,12
13212,instsrv,6
13213,gnu-make,1164,5693681,5693680
13219,class-structure,25
13222,cwnd,40
13224,magic-quotes,56
13227,load-testing,1029,7532861,7532860
13228,orkut,41,13154589,13154588
13229,wpas,2
13232,msys,242,8800086,8800085
13233,memory-model,132,12350840,12350839
13238,pyd,26,11082355,11082354
13243,msbuild-task,373,20630968,20630967
13245,shift,423,16483248,16483247
13248,pageload,572,20340827,20340826
13249,ia64,21,17950187,17950186
13250,stress,41
13254,jarbundler,23,15375532,15375531
13255,greenspunning,2
13256,xjc,354,5838208,5838207
13259,info.plist,223,10382621,10382620
13260,axwebbrowser,36
13261,capture,867,20252326,20252325
13264,dfs,192,7547465,7547464
13265,ghostscript,838,6372307,6372306
13266,xdoclet,32,20776074,20776073
13268,modx,605,5058786,5058785
13269,single-instance,31
13270,trustedconnection,25
13272,jna,845,5221485,5221484
13274,dynamic-linking,639,17504912,17504911
13277,midl,93,16113761,16113760
13280,jtidy,83,13011712,13011711
13281,message-pump,35
13283,path-finding,533,9516398,9516397
13285,dynamics-crm,2264,4978906,4978905
13288,palib,3
13291,duplicate-entry,146,21961035,21961034
13293,dataflowtask,43
13295,blacklist,125,14396181,14396180
13304,log4cxx,122,7168105,7168104
13306,custom-tag,90,16997331,16997330
13307,where,1815,12982656,12982655
13308,god,105,8690395,8690394
13309,workling,23
13311,udpclient,293,9481360,9481359
13312,taxonomy,844,8354648,8354647
13313,portable-database,12
13314,checklist,89,16858464,16858463
13316,pathinfo,40
13317,modification-form,3
13319,jstack,62,9100237,9100236
13322,ext2,60,7902610,7902609
13324,stack-unwinding,62,21058523,21058522
13326,launch,625,9812234,9812233
13327,odbc-sql-server-driver,19
13334,bounding-box,318,9463689,9463688
13335,suds,457,6363824,6363823
13336,late-binding,181,10697695,10697694
13337,elementtree,696,5072966,5072965
13339,character-entities,28
13341,sql-scripts,163,24391134,24391133
13343,step-into,58
13345,php-packages,6
13347,minify,908,11136537,11136536
13349,event-stream,29,16877009,16877008
13352,pad,61
13354,numbered,12
13355,keydown,671,10221278,10221277
13357,super,551,15512621,15512620
13358,dynamics-sl,7,14836926,14836925
13359,openscenegraph,195,6851424,6851423
13360,output-buffering,269
13362,attachevent,40
13370,noscript,173,14410119,14410118
13371,controllers,517,17463782,17463781
13372,httpcontext,588,17504865,17504864
13373,expression-web,49,8708002,8708001
13375,coreldraw,32,7752409,7752408
13376,stalled,10
13377,svn-merge,84,17535805,17535804
13380,shred,27,6311584,6311583
13384,method-overloading,575,6401940,6401939
13385,virtualmode,45
13387,gamma-distribution,44,19476451,19476450
13388,script-tag,108,16814737,16814736
13389,keyword,1216,4913376,4913375
13390,arcmap,147,14172705,14172704
13391,gz,110,20858131,20858130
13392,mnemonics,67
13396,multiple-inclusions,5
13397,multiple-definition-error,90,7757222,7757221
13398,has-many,831,9576832,9576831
13399,integrity,150,5642154,5642153
13400,logo,34,4917612,4917611
13401,text-parsing,511,13560370,13560369
13402,gldrawpixels,24
13404,jalopy,9
13406,dbghelp,63,15972181,15972180
13407,match,2426,12045218,12045217
13409,xdocument,481,10944651,10944650
13414,xsp,84,16066158,16066157
13415,securitydomain,9
13416,applicationdomain,63
13420,repeat,795,19576965,19576964
13421,daemons,75,12385690,12385689
13422,eai,59,6931670,6931669
13423,mvvm,12689,4972948,4972947
13425,javabeans,2163,7558156,7558155
13426,ld,974,6516687,6516686
13427,linker-scripts,89,16550300,16550299
13428,poplib,28
13435,playlists,41
13440,web-control,11
13441,directx-11,687,7420295,7420294
13442,symbol,704,6338729,6338728
13445,ejabberd,660,5304025,5304024
13447,jdialog,646,5592030,5592029
13450,ids,37,24654859,24654858
13452,signatures,55
13453,feedparser,195,12070356,12070355
13454,query-execution-plans,243,24158151,24158150
13455,assembly-attributes,5
13458,discrete-mathematics,391,11483971,11483970
13461,nas,148,11190146,11190145
13462,loose,3
13465,classloader,2122,6107568,6107567
13466,contextclassloader,19,12439932,12439931
13471,keyeventargs,24,13031892,13031891
13472,code-conversion,98,23318667,23318666
13475,batch-rename,236,21368414,21368413
13477,savestate,199,23150815,23150814
13478,insmod,36,10003654,10003653
13480,kernel-module,852,14554069,14554068
13482,act,20,23305666,23305665
13483,getelementbyid,980,7262722,7262721
13484,dom4j,205,5589146,5589145
13490,raiseerror,23
13497,syncml,33,3625166,3625165
13498,wbxml,21,9834952,9834951
13499,spoof,32
13503,dmz,51,21449413,21449412
13504,object-detection,290,9116545,9116544
13506,neko,32,9814964,9814963
13512,uno,127,7772926,7772925
13515,hang,529,10802125,10802124
13516,linux-from-scratch,9,22380212,22380211
13517,lfs,51,9876293,9876292
13520,routedata,19
13522,disk-based,6
13524,buildfarm,5
13528,uidatepicker,857,6107391,6107390
13530,ad-management,2
13532,openinfowindowhtml,17
13533,httpd.conf,648,5856958,5856957
13534,computer-architecture,488,20217943,20217942
13535,composite-key,430,12271925,12271924
13537,acts-as-taggable,51
13538,taggable,13
13542,datarowcollection,8,15414289,15414288
13544,google-talk,265,12829111,12829110
13545,igmp,30,11584141,11584140
13546,bapi,49,10313228,10313227
13551,wrapper,1746,7472255,7472254
13553,svnsync,76,19235760,19235759
13554,beanshell,163,8505372,8505371
13557,int128,18
13558,8086,478,5985867,5985866
13559,dependency-walker,43,10981170,10981169
13561,nsmenu,210,11535412,11535411
13562,haproxy,470,6160882,6160881
13563,httplistenerrequest,18
13564,normalize-text,6
13565,unaccent,17
13569,itoa,54
13572,axis2c,45,8791998,8791997
13573,rampart,133,7643940,7643939
13574,saml,846,5715361,5715360
13575,products,406
13583,zen,53,7296008,7296007
13585,netsuite,400,10503132,10503131
13586,d-star,11,7369398,7369397
13591,excel-vba,20649,4394313,4394312
13595,dogfood,6
13603,palindrome,388,12471821,12471820
13609,vimeo,845,4890340,4890339
13610,structures,379,9630730,9630729
13612,tagfile,29,10286010,10286009
13613,package,3548,9715925,9715924
13614,application-start,69,10300774,10300773
13615,backgroundworker,2129,5146052,5146051
13616,metapost,10,19635155,19635154
13619,static-libraries,2264,9401424,9401423
13621,text-mining,487,7336037,7336036
13623,configurable,137
13626,absolute,726,13560443,13560442
13627,dead-code,109,10939611,10939610
13629,isapi,316,8473310,8473309
13630,meld,76,7781054,7781053
13631,os.walk,145,16235612,16235611
13640,fdt,159,9021637,9021636
13642,string-array,415,10039240,10039239
13643,msdasql,10
13644,scada,42,10609068,10609067
13646,begininvoke,198,21460169,21460168
13647,sendmessage,488,9272284,9272283
13648,decouple,13
13649,back-button-control,30
13651,unit-of-work,655,11223975,11223974
13656,scapy,399,8489082,8489081
13661,metaphone,26,5932516,5932515
13662,news,258,21617427,21617426
13663,request-object,7
13664,setattribute,175
13669,imodelbinder,15
13672,dalvik,691,5314602,5314601
13673,fla,65,25708805,25708804
13675,contactus,13
13676,dynamic-execution,11
13677,topmost,92
13678,end-user,25
13680,development-lifecycle,3
13681,ogg,297,5037765,5037764
13682,identity-insert,51,10561468,10561467
13683,xalan,256,9980008,9980007
13684,exslt,89,10657772,10657771
13685,scrollpane,143
13686,smoke-testing,26,14752768,14752767
13687,hashset,851,8774836,8774835
13691,terminate,376,24724113,24724112
13693,build-script,105
13695,avl-tree,302,6940796,6940795
13696,tableadapter,311
13698,bcmath,43,14792844,14792843
13699,atexit,62,9242674,9242673
13700,internetsetoption,12
13704,premature-optimization,54,25148767,25148766
13707,factorial,383,8349591,8349590
13709,nusoap,505,7263129,7263128
13710,mocha,1231,9143207,9143206
13714,qualified,8
13715,fdf,76,12186738,12186737
13719,domain-object,63,14422973,14422972
13720,dto,715,5078397,5078396
13723,createobject,83,11315860,11315859
13724,firmware,204,5237007,5237006
13732,yield-keyword,43,16935059,16935058
13733,social-networking,1519,5146562,5146561
13734,handhelddevice,22
13735,dynamic-controls,240
13737,httpwebresponse,639,13091588,13091587
13741,webgrid,622,10166849,10166848
13743,http-put,100,8182777,8182776
13748,expression-trees,1086,7383966,7383965
13751,tasm,200,5959149,5959148
13754,ibatis.net,55,21177312,21177311
13755,bit-twiddling,43,14187583,14187582
13756,configurability,4
13758,directinput,86
13760,lexical-analysis,297,12471337,12471336
13767,vssettings,16
13771,fibonacci,616,4930390,4930389
13775,zones,21
13776,maxlength,224,8718735,8718734
13778,turbo,3,21039956,21039955
13779,tcc,48,15114634,15114633
13784,su,201,10742089,10742088
13785,proprietary-software,27
13786,clrdump,3
13791,capability,101,16428611,16428610
13792,reporting-tools,11
13793,reportparameter,19
13794,safety-critical,18,20766862,20766861
13796,osc,105,7078456,7078455
13797,opensoundcontrol,9,7113276,7113275
13802,sessionid,506,5621989,5621988
13803,tiles2,186,6607909,6607908
13805,vstesthost,11
13809,pdc2008,4
13810,vwdexpress,66,20980721,20980720
13812,personalization,71,9033435,9033434
13818,wordml,71,13718601,13718600
13819,lnk,63,16673468,16673467
13823,spline,280,11773813,11773812
13824,echo,2599,5506665,5506664
13828,partials,395,20857242,20857241
13829,thread-safety,4665,7454536,7454535
13830,wchar,94,17969145,17969144
13831,shapefile,411,7320611,7320610
13832,pdk,6
13834,dynamic-linq,274,5605233,5605232
13835,yagni,26,16645526,16645525
13836,designmode,101
13840,auto-indent,173,15256997,15256996
13843,sys-refcursor,71,14046573,14046571
13846,tibco-gi,17,6920066,6920065
13848,hl7,314,4960497,4960496
13855,customdraw,11
13857,coin-flipping,36,22656834,22656833
13867,streamwriter,668,10896441,10896440
13877,one-to-many,1573,9956446,9956445
13881,flooding,37,10503539,10503538
13883,agile-processes,49,13115060,13115059
13885,infinite,455,14414429,14414428
13886,infinite-loop,1264,6778265,6778264
13887,turing-machines,179,7141004,7141003
13888,computation,122,19995485,19995484
13889,halting-problem,43,7018643,7018642
13891,vmc,66,11587238,11587237
13892,sha256,412,11501570,11501569
13893,digest,237,14920325,14920324
13898,selection,2214,10859166,10859165
13899,infoview,16
13901,dynamically-generated-co,6
13902,tempdata,142
13903,product-development,3
13907,encryption-asymmetric,257,10783211,10783210
13909,document-imaging,8
13915,temporal-database,41,14777219,14777218
13916,turing,31,13449557,13449556
13918,lazy-evaluation,971,5767969,5767968
13920,pgm,98,7312451,7312450
13921,ebay,688,6223610,6223609
13922,ferret,22
13924,lzh,4
13925,curve-fitting,623,17146721,17146720
13926,abstract,1103,10284276,10284275
13927,platform-sdk,24
13929,concreteclass,13
13930,scale,2013,6218748,6218747
13936,huffman-encoding,141,8531070,8531069
13937,adaptive-compression,4
13939,text-compression,10
13941,font-lock,77,20732979,20732978
13942,lossless-compression,61,25005425,25005424
13944,php-socket,50,12140619,12140618
13945,control-characters,84,8676285,8676284
13948,metafile,56,19312645,19312644
13951,bold,243,8254536,8254535
13956,gwt-rpc,540,8357882,8357881
13957,rubyzip,72,6347283,6347282
13959,aspect-ratio,379,15598131,15598130
13962,open-basedir,91,15369442,15369441
13965,wic,80,9148924,9148923
13966,aggregators,14
13968,multi-user,49
13972,asqueryable,17,19128966,19128965
13973,datacolumncollection,2
13974,apache-config,194,12565985,12565984
13975,insert-update,536,13306796,13306795
13980,generic-programming,368,10264637,10264636
13982,typechecking,241,8197490,8197489
13983,vt100,46,16421301,16421300
13986,selected,530,17509756,17509755
13990,sslstream,108,8536174,8536173
13992,google-sites,377,10936843,10936842
13993,polish,43,5431311,5431310
13996,redirecttoroute,9
13997,inline-assembly,697,9231793,9231792
14000,pre-commit,94,11755874,11755873
14004,panoramio,42,10420589,10420588
14006,downsampling,41
14007,pcm,384,9926325,9926324
14009,defaultmodelbinder,81,17781091,17781090
14012,actionscript-3,34555,3625167,3612395
14014,subtract,166,22812316,22812315
14015,hour,149
14016,graphviz,993,4497556,4497555
14017,pdu,59,5095292,5095291
14019,unfuddle,35,6979811,6979810
14028,file-recovery,64
14031,adodbapi,17
14032,resulttransformer,13
14036,variable-assignment,1737,9767212,9767211
14037,data-retrieval,132,21679810,21679809
14038,uninstaller,114,23013145,23013144
14039,failed-installation,213
14049,avr-studio4,13,8191687,8191686
14050,ccw,26
14053,monkey-testing,15
14054,create-table,409,21366670,21366669
14056,tabcontainer,165
14062,apache-camel,2679,4956304,4956303
14063,apache-mina,145,7344970,7344969
14067,xpathdocument,25,22092008,22092007
14070,correlated,31
14071,client-certificates,305,12675443,12675442
14072,polling,682,10075458,10075457
14075,ogg-theora,28,11522889,11522888
14077,windowserror,35
14078,conferencing,12
14082,visualizer,109
14087,formulas,207,20749953,20749952
14091,workflowservice,136
14092,servicebus,413,5547443,5547442
14093,accesscontrolservice,29,11442373,11442372
14095,cluestick,2
14101,rd,22
14103,httpurlconnection,1212,12361979,12361978
14106,meta-title,2
14107,page-title,123
14108,database-link,54
14110,loadcontrol,42
14112,perceptron,79,14544599,14544598
14116,curly-braces,224,17891147,17891146
14117,jquery-validate,4621,4254877,4254876
14124,wpftoolkit,838,6053714,6053712
14128,single-table-inheritance,387,14660934,14660933
14134,saleslogix,10,6852672,6852671
14136,traceability,17
14137,movabletype,88,8767398,8767397
14138,unchecked,142,13065719,13065718
14140,navigation-style,5
14141,preset,26,8905718,8905717
14147,sieve,64,10572097,10572096
14154,mysource,3
14155,optional-parameters,506,5694798,5694797
14158,azure,16083,4923902,4923901
14160,mmapi,82,7081864,7081863
14167,python-2.6,762,6993085,6993084
14169,omittag,4,10269338,10269337
14170,object-reference,158
14179,unobtrusive,65
14181,listbox-control,51
14182,shadow,776,11670665,11670664
14183,transitivity,13
14188,delphi.net,21
14190,bug-reporting,67,17276941,17276940
14191,printscreen,69
14194,mutation-testing,26,10212389,10212388
14200,exchange-server-2007,256,7797351,7797350
14202,dmo,17,11791996,11791995
14205,cuda.net,17,6465237,6465236
14208,dir,347,7808507,7808506
14210,googletest,592,6092396,6092395
14215,addition,485,17758748,17758747
14216,eps,261,7378359,7378358
14224,wer,34,8181093,8181092
14227,windows-mobile,3072,5133113,5133112
14230,inline-code,129,16480773,16480772
14232,objectdataprovider,70
14234,gaia,29,23926992,23926991
14237,rollingfileappender,131,6695532,6695531
14239,mex,654,4952253,4952252
14244,screen-readers,230,10253740,10253739
14245,jaws,113,13147451,13147450
14246,virtualalloc,28
14247,heapalloc,17
14249,rollout,19
14251,transformer,103
14253,abbreviation,88,16400260,16400259
14254,nslayoutmanager,53,21647133,21647132
14255,shibboleth,175,6119884,6119883
14256,htpc,5
14268,data-driven-tests,91,25006377,25006376
14275,vssget,5
14276,msbuildcommunitytasks,110,24702222,24702221
14282,bacula,12,19057416,19057415
14283,bitblit,5,19669678,19669677
14284,win32gui,295,11828416,11828415
14285,test-first,27
14286,farpoint,12
14288,virus-definitions,4
14289,toggle,2913,9650556,9650555
14291,overlap,676,20729264,20729263
14292,area,575,9447363,9447362
14302,bindingsource,421,5261947,5261946
14304,scilab,191,5981699,5981698
14305,sympy,442,6007798,6007797
14306,performancepoint,131,5221578,5221577
14308,sql-management-studio,421,11498690,11498689
14309,named-parameters,184,16194098,16194097
14312,cpu-registers,551,9231687,9231686
14314,setting,175
14315,advertisement,187
14317,optimistic,15
14318,pessimistic,9
14319,getproperties,26
14320,mui,48,5829194,5829193
14322,terminal-color,11
14323,ansi-escape,52,23995494,23995493
14324,disclaimer,23
14326,hssf,54,17880397,17880396
14327,jexcelapi,154,5159130,5159129
14328,ffdshow,17,5652961,5652960
14330,forward,367,16056994,16056993
14332,result,459,14166674,14166673
14334,built-in,292,11827439,11827438
14338,prefetch,142,15553870,15553869
14342,ofbiz,143,5548612,5548611
14347,wubi,12
14348,scribd,52,25183360,25183359
14349,memoryanalyzer,7
14351,system.security,25
14352,trie,379,6828328,6828327
14357,dark,50
14359,idynamicobject,8
14362,ebnf,151,5329155,5329154
14365,dynamic-method,40
14366,svnant,51,13138003,13138002
14371,absolute-path,411,9927055,9927054
14374,firefox-sidebar,11
14375,void,733,6188687,6188686
14377,command-line-tool,122,22430650,22430649
14378,access-denied,443,10453729,10453728
14381,chunking,128,15274111,15274110
14382,visual-build-professional,7,6155472,6155471
14383,mschart,846,6713134,6713133
14386,countries,64
14389,clistbox,12
14391,lifetime,186,9250790,9250789
14393,file-manipulation,70
14394,delphi-2007,600,6993104,6993103
14395,rate,205,13094969,13094968
14399,nhibernate-mapping,2039,8151150,8151149
14400,nofollow,81,10517566,10517565
14401,itemplate,47
14403,securid,14
14404,listctrl,69
14405,hover,5254,8422330,8422329
14406,http-1.0,16
14407,http-1.1,78
14409,procmon,15,13538360,13538359
14412,file-get-contents,1277,11147750,11147749
14413,main-method,43
14416,floating-point-exceptions,49,17556239,17556238
14418,corflags,29,8625798,8625797
14420,autosize,275,7140191,7140190
14421,truncation,134
14422,keytool,490,5591904,5591903
14423,ssl-certificate,2578,6922374,6922373
14425,jquery-forms-plugin,248,6448952,6448951
14426,addchild,218,21367143,21367142
14427,data-mapping,53
14428,antlrworks,191,3869742,3869741
14429,unix-time,10,12416980,12416979
14430,time-format,92,7233101,7233100
14433,unix-utils,92,7732926,7732925
14435,copy-constructor,965,11223140,11223139
14436,city,84
14437,adoconnection,24
14438,dashcode,171,7635933,7635932
14440,ocunit,269,3641927,3641926
14442,jedi,78,8259023,8259022
14443,jcl,144,5311562,5311561
14446,inotify,295,6136757,6136756
14448,mysql-connect,132,7135614,7135613
14449,mysql-pconnect,16,11398345,11398344
14450,slidedown,490,15079901,15079900
14451,slideup,359,22018919,22018918
14452,tabpage,186
14454,datasnap,269,7491453,7491452
14455,drupal-views,1488,5335924,5335923
14456,visual-studio-2010,42878,4981561,4981560
14458,google-desktop-search,3
14460,recursive-query,408,14440816,14440815
14461,printers,256,12224891,12224890
14462,tray,111
14466,gpsignaturefile,2
14467,let,163,8206073,8206072
14468,activemq-cpp,40,4970531,4970530
14469,calling-convention,259,16598614,16598613
14471,coderush-xpress,28,13874622,13874621
14472,mom,40,15369524,15369523
14473,large-file-support,11
14476,live-templates,37
14479,step-by-step,21
14487,dimensions,527,19677736,19677735
14489,matlab-engine,69,7471022,7471021
14492,eventtriggers,9
14498,tex,337,7090185,7090184
14501,information-architecture,22,10128798,10128797
14502,file-location,39
14505,pdfsharp,289,7430790,7430789
14506,bbpress,93,9760742,9760741
14511,filesystemobject,161,11086193,11086192
14512,exclusive,53
14513,data-analysis,296,9123844,9123843
14515,bit,914,13753931,13753930
14520,color-depth,39
14521,hamming,33
14527,shutil,154,23934665,23934664
14528,file-handling,534,19920103,19920102
14529,virtualenv,1882,6515154,6515153
14530,c-like,13
14533,silverstripe,645,4600120,4600119
14536,libjpeg,233,9596094,9596093
14543,facade-pattern,58,9165469,9165468
14545,visualstatemanager,238,5663384,5663383
14547,delphi-5,288,8418668,8418667
14549,contentpresenter,132,17764336,17764335
14550,foreground,329,12771670,12771669
14554,gnu-toolchain,55
14559,wadl,143,9408883,9408882
14565,strdup,55
14566,incompatibility,159
14570,class-oriented,2
14573,istream-iterator,59
